,pointid_in_layer,layer_name,lclass,index,geometry,id,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDBI,NDWI,NDVI,BSI
2645,303,Water,4,2645,POINT (484198.6112372408 1275666.8572859797),4373,0.03084583394229412,0.03579999879002571,0.06469999998807907,0.034299999475479126,0.09758125245571136,0.3413562476634979,0.4284749925136566,0.45879998803138733,0.46419376134872437,0.44359445571899414,0.1765812486410141,0.08072499930858612,-0.44417229294776917,-0.7528175711631775,0.8608801364898682,-0.6226368546485901
2646,623,SavannahGrassland,2,2646,POINT (476377.99818069115 1265595.302302646),3993,0.052420832216739655,0.06030000001192093,0.08789999783039093,0.06800000369548798,0.12160000205039978,0.26237499713897705,0.3002687394618988,0.27639999985694885,0.3148687481880188,0.30633124709129333,0.22766874730587006,0.13074375689029694,-0.0966757982969284,-0.5174306631088257,0.6051103472709656,-0.25764843821525574
2647,24,Water,4,2647,POINT (482890.0234542355 1285976.5480118725),4094,0.04651875048875809,0.058800000697374344,0.07440000027418137,0.04729999974370003,0.045099999755620956,0.03759999945759773,0.037962500005960464,0.03020000085234642,0.026481250301003456,0.1283625066280365,0.01834999956190586,0.01282500009983778,-0.24407826364040375,0.4225621521472931,-0.22064515948295593,-0.19362950325012207
2648,229,AgriculturalLand,5,2648,POINT (481024.1313679416 1284800.3469549483),229,0.07665207982063293,0.09619999676942825,0.12460000067949295,0.15000000596046448,0.19143125414848328,0.24312500655651093,0.2731499969959259,0.28459998965263367,0.3127562403678894,0.30966734886169434,0.3827187418937683,0.26230624318122864,0.14703430235385895,-0.39100685715675354,0.3097100853919983,0.039725132286548615
2649,170,RoadsAndPavements,1,2649,POINT (482915.22364563413 1276793.597978481),2840,0.16814236342906952,0.20919999480247498,0.26739999651908875,0.32919999957084656,0.36227500438690186,0.3476000130176544,0.355343759059906,0.35120001435279846,0.353543758392334,0.3359645903110504,0.4077812433242798,0.3930000066757202,0.07454894483089447,-0.13546718657016754,0.032333921641111374,0.1261500120162964
2650,587,RoadsAndPavements,1,2650,POINT (482814.20371294656 1276226.3651022508),3257,0.07418958097696304,0.0828000009059906,0.09239999949932098,0.0925000011920929,0.10523124784231186,0.11007499694824219,0.11782500147819519,0.10040000081062317,0.12108749896287918,0.18806806206703186,0.16826875507831573,0.14798125624656677,0.2526112496852875,-0.04149377718567848,0.0409538634121418,0.1351989209651947
2651,292,Water,4,2651,POINT (484237.0943856613 1275697.9623856435),4362,0.027945833280682564,0.03629999980330467,0.05959999933838844,0.0348999984562397,0.09676250070333481,0.3177562355995178,0.3875249922275543,0.4059999883174896,0.4160187542438507,0.38619792461395264,0.15993750095367432,0.0758500024676323,-0.43478742241859436,-0.7439862489700317,0.8416874408721924,-0.5994937419891357
2652,375,BareLand,6,2652,POINT (483556.6770334821 1287521.8619793262),1075,0.12036874890327454,0.15539999306201935,0.21879999339580536,0.27900001406669617,0.31364375352859497,0.3243062496185303,0.34127500653266907,0.33719998598098755,0.337018758058548,0.331131249666214,0.45198124647140503,0.3931187391281128,0.14544345438480377,-0.21294963359832764,0.09444985538721085,0.15413056313991547
2653,5,SavannahGrassland,2,2653,POINT (478406.37744050927 1271298.3155008492),3375,0.058531250804662704,0.07320000231266022,0.09239999949932098,0.10559999942779541,0.1399187445640564,0.2071875035762787,0.24393124878406525,0.24959999322891235,0.2739250063896179,0.2953625023365021,0.2886062562465668,0.2139187455177307,0.07247453927993774,-0.45964911580085754,0.4054054021835327,-0.005108444951474667
2654,88,Building,3,2654,POINT (484597.80393584806 1282664.243627728),1358,0.1063312515616417,0.09679999947547913,0.10819999873638153,0.1257999986410141,0.16437500715255737,0.16740624606609344,0.1886187493801117,0.22020000219345093,0.23680000007152557,0.2569916546344757,0.38513749837875366,0.32978126406669617,0.27247196435928345,-0.3410474956035614,0.27283236384391785,0.1793743371963501
2655,634,AgriculturalLand,5,2655,POINT (477523.0474196979 1280438.1643979307),634,0.08783958107233047,0.10819999873638153,0.13120000064373016,0.16099999845027924,0.19980624318122864,0.2662562429904938,0.30118125677108765,0.32440000772476196,0.33524376153945923,0.3491270840167999,0.37620624899864197,0.2928749918937683,0.07394488900899887,-0.42405620217323303,0.33662956953048706,0.023999549448490143
2656,303,AgriculturalLand,5,2656,POINT (477674.22699528874 1281386.1589776035),303,0.07866041362285614,0.09600000083446503,0.12839999794960022,0.1550000011920929,0.20868125557899475,0.28108125925064087,0.31376874446868896,0.32919999957084656,0.3515062630176544,0.3569270968437195,0.4147062599658966,0.31014373898506165,0.11494223773479462,-0.43881118297576904,0.35976868867874146,0.04486329108476639
2657,237,Building,3,2657,POINT (486309.19898172666 1276320.6918855184),1507,0.11787916719913483,0.1459999978542328,0.1679999977350235,0.18359999358654022,0.20218124985694885,0.21491874754428864,0.21552500128746033,0.18880000710487366,0.21171249449253082,0.22453124821186066,0.17672500014305115,0.1437624990940094,-0.03303467482328415,-0.05829596519470215,0.013963480480015278,-0.011232136748731136
2658,32,Water,4,2658,POINT (483361.19820855424 1286594.5419240275),4102,0.04728750139474869,0.05620000138878822,0.06679999828338623,0.0414000004529953,0.03801250085234642,0.024506250396370888,0.026243750005960464,0.0203000009059906,0.017868749797344208,0.010639583691954613,0.013443750329315662,0.01080000028014183,-0.2031857818365097,0.5338690876960754,-0.3419772982597351,-0.18881118297576904
2659,292,AgriculturalLand,5,2659,POINT (476964.2417121776 1277865.2059194024),292,0.09585833549499512,0.11320000141859055,0.14880000054836273,0.18479999899864197,0.24802500009536743,0.30486249923706055,0.3362250030040741,0.3424000144004822,0.3733625113964081,0.3667541742324829,0.4267750084400177,0.32480624318122864,0.1096954494714737,-0.39413681626319885,0.2989377975463867,0.05595306679606438
2660,432,Forest,0,2660,POINT (497000.30764198006 1278324.6384277348),2402,0.03620138764381409,0.04919999837875366,0.07199999690055847,0.0471000000834465,0.10625000298023224,0.25314998626708984,0.2995625138282776,0.3156000077724457,0.32526248693466187,0.3363249897956848,0.16892500221729279,0.08034999668598175,-0.3027191460132599,-0.62848299741745,0.7402812242507935,-0.4821736812591553
2661,489,BareLand,6,2661,POINT (484645.2496591236 1286472.702785095),1189,0.0992041677236557,0.12399999797344208,0.1656000018119812,0.20260000228881836,0.24757499992847443,0.26263749599456787,0.27918750047683716,0.27459999918937683,0.2802000045776367,0.2778833210468292,0.39041873812675476,0.3276124894618988,0.17415861785411835,-0.24761472642421722,0.1508801281452179,0.14169974625110626
2662,555,Building,3,2662,POINT (483337.1754526464 1284876.2118833289),1825,0.12053263932466507,0.11640000343322754,0.1225999966263771,0.13680000603199005,0.2112937569618225,0.27390000224113464,0.3040187358856201,0.28619998693466187,0.32670000195503235,0.3217451274394989,0.36191874742507935,0.32042500376701355,0.11682851612567902,-0.4001956880092621,0.3531914949417114,0.06353037059307098
2663,404,RoadsAndPavements,1,2663,POINT (486959.32066179044 1289377.0913287625),3074,0.08123263716697693,0.1664000004529953,0.21320000290870667,0.24740000069141388,0.2328750044107437,0.2725124955177307,0.2923562526702881,0.28760001063346863,0.30461248755455017,0.2669597268104553,0.27480626106262207,0.2241625040769577,-0.02274823561310768,-0.14856229722499847,0.07514018565416336,0.018974946811795235
2664,158,BareLand,6,2664,POINT (487550.0209363466 1281092.1392824752),858,0.12580694258213043,0.15459999442100525,0.21459999680519104,0.2696000039577484,0.30493125319480896,0.3126312494277954,0.32928749918937683,0.32760000228881836,0.33253124356269836,0.32775557041168213,0.4309749901294708,0.42979374527931213,0.1362752467393875,-0.20841017365455627,0.09711989015340805,0.18381422758102417
2665,190,Water,4,2665,POINT (493248.6669964192 1275837.2931605505),4260,0.058645833283662796,0.0729999989271164,0.09560000151395798,0.07180000096559525,0.05861249938607216,0.03112499974668026,0.03240624815225601,0.024700000882148743,0.021950000897049904,0.05522916838526726,0.017875000834465027,0.014106250368058681,-0.16030533611774445,0.5893599390983582,-0.4880829155445099,-0.0642339214682579
2666,273,BareLand,6,2666,POINT (494655.71627859416 1275808.0017707672),973,0.09339791536331177,0.1363999992609024,0.1889999955892563,0.25119999051094055,0.28219375014305115,0.2964625060558319,0.3140124976634979,0.3156000077724457,0.3221062421798706,0.31541040539741516,0.4282124936580658,0.4144875109195709,0.15139904618263245,-0.2508918046951294,0.113620325922966,0.19118715822696686
2667,476,BareLand,6,2667,POINT (484870.11147194955 1286265.370713966),1176,0.07917500287294388,0.11620000004768372,0.17080000042915344,0.22200000286102295,0.25808748602867126,0.3020375072956085,0.3259187638759613,0.3163999915122986,0.3285312354564667,0.3488749861717224,0.38705000281333923,0.35123124718666077,0.1004335805773735,-0.29885056614875793,0.17533431947231293,0.13981594145298004
2668,253,BareLand,6,2668,POINT (479322.97125914355 1282772.9937001427),953,0.11656666547060013,0.147599995136261,0.20720000565052032,0.26179999113082886,0.2934249937534332,0.30364999175071716,0.32320624589920044,0.323199987411499,0.32919374108314514,0.32750415802001953,0.4848625063896179,0.4105624854564667,0.2000618726015091,-0.21870286762714386,0.10495726764202118,0.17632007598876953
2669,564,RoadsAndPavements,1,2669,POINT (482914.8833043601 1276306.8870603375),3234,0.0767500028014183,0.11320000141859055,0.1234000027179718,0.13220000267028809,0.1311749964952469,0.1433749943971634,0.15446874499320984,0.1454000025987625,0.15920625627040863,0.1983979195356369,0.20724999904632568,0.17238749563694,0.17538635432720184,-0.0818452388048172,0.04755043238401413,0.08165575563907623
2670,402,Building,3,2670,POINT (484126.51309142826 1285763.749508044),1672,0.11281666904687881,0.1136000007390976,0.13259999454021454,0.19539999961853027,0.20493124425411224,0.22568124532699585,0.25154998898506165,0.2451999932527542,0.2675687372684479,0.27421873807907104,0.36928749084472656,0.347531259059906,0.20193657279014587,-0.29804128408432007,0.11302769184112549,0.2041974812746048
2671,6,Water,4,2671,POINT (477795.89338450244 1279370.452197682),4076,0.04547499865293503,0.04780000075697899,0.06889999657869339,0.05380000174045563,0.07465624809265137,0.04601249843835831,0.05068124830722809,0.04309999942779541,0.040431249886751175,0.09108541905879974,0.03819999843835831,0.030750000849366188,-0.060270603746175766,0.23035714030265808,-0.11042311787605286,-0.036192648112773895
2672,93,Building,3,2672,POINT (484646.54774204106 1283646.342712406),1363,0.1327652782201767,0.22699999809265137,0.2632000148296356,0.3050000071525574,0.29644376039505005,0.29585000872612,0.31248751282691956,0.3061999976634979,0.3163062632083893,0.2977520823478699,0.42259374260902405,0.42233750224113464,0.15970739722251892,-0.07551808655261993,0.0019633506890386343,0.15401168167591095
2673,184,RoadsAndPavements,1,2673,POINT (481540.75385404815 1275187.3069955779),2854,0.11087500303983688,0.1151999980211258,0.1273999959230423,0.13899999856948853,0.14111250638961792,0.14368124306201935,0.15111875534057617,0.15279999375343323,0.15802499651908875,0.23250624537467957,0.18997499346733093,0.17371250689029694,0.10845306515693665,-0.09064953774213791,0.047292664647102356,0.07699593156576157
2674,92,RoadsAndPavements,1,2674,POINT (482823.93702653755 1276637.0364273794),2762,0.1659083366394043,0.21279999613761902,0.28119999170303345,0.3635999858379364,0.3908812403678894,0.38795000314712524,0.39646875858306885,0.3984000086784363,0.3930187523365021,0.3699687421321869,0.4851374924182892,0.45903751254081726,0.098170705139637,-0.17245438694953918,0.04566929116845131,0.1474626660346985
2675,188,AgriculturalLand,5,2675,POINT (482817.50114612526 1281686.9656045344),188,0.06686041504144669,0.06780000030994415,0.09380000084638596,0.07739999890327454,0.14163750410079956,0.27044999599456787,0.3081437647342682,0.3452000021934509,0.32760000228881836,0.31978610157966614,0.22843749821186066,0.14710624516010284,-0.20354753732681274,-0.5726651549339294,0.6336961388587952,-0.29567357897758484
2676,132,RoadsAndPavements,1,2676,POINT (483003.6532162511 1276843.642481989),2802,0.15795832872390747,0.19300000369548798,0.24120000004768372,0.29179999232292175,0.3167937397956848,0.30780625343322754,0.311787486076355,0.30379998683929443,0.3041999936103821,0.31308749318122864,0.3717312514781952,0.3738875091075897,0.10055974125862122,-0.11486238241195679,0.02014775015413761,0.1452811360359192
2677,538,BareLand,6,2677,POINT (483614.5951958695 1270931.9560054769),1238,0.09698124974966049,0.1597999930381775,0.2370000034570694,0.31119999289512634,0.30858126282691956,0.37438124418258667,0.40249374508857727,0.42399999499320984,0.4127562642097473,0.3838624954223633,0.4518187642097473,0.3581562638282776,0.03176313638687134,-0.2829046845436096,0.15342764556407928,0.06827261298894882
2678,269,AgriculturalLand,5,2678,POINT (482445.9536016774 1283370.2589701877),269,0.05860624834895134,0.06679999828338623,0.12020000070333481,0.05959999933838844,0.16635625064373016,0.3543437421321869,0.38958126306533813,0.446399986743927,0.39594998955726624,0.33875417709350586,0.25075000524520874,0.1409812569618225,-0.28064262866973877,-0.5757147669792175,0.7644268870353699,-0.43797555565834045
2679,657,Forest,0,2679,POINT (495212.76371046447 1280510.4546478481),2627,0.052908334881067276,0.04800000041723251,0.07270000129938126,0.04740000143647194,0.1137937530875206,0.2555437386035919,0.30493125319480896,0.30000001192092896,0.32849374413490295,0.31992846727371216,0.16885624825954437,0.08574999868869781,-0.27970993518829346,-0.60987389087677,0.7271156907081604,-0.44653433561325073
2680,431,SavannahGrassland,2,2680,POINT (483689.7494783069 1287297.6152714486),3801,0.09975208342075348,0.09440000355243683,0.11800000071525574,0.13179999589920044,0.2021937519311905,0.2769562602043152,0.30291876196861267,0.298799991607666,0.3207874894142151,0.29682984948158264,0.32170623540878296,0.2727687358856201,0.03691542148590088,-0.4337811768054962,0.3878309428691864,0.014250683598220348
2681,144,Water,4,2681,POINT (489699.1846240865 1275207.3767489865),4214,0.090815968811512,0.0658000037074089,0.061500001698732376,0.06750000268220901,0.12635000050067902,0.1545562446117401,0.1588124930858612,0.09059999883174896,0.1667187511920929,0.2231263816356659,0.18446874618530273,0.15883125364780426,0.3412556052207947,-0.1913214921951294,0.14611005783081055,0.18271632492542267
2682,619,Building,3,2682,POINT (484008.74096569873 1284024.851721962),1889,0.1197187528014183,0.13899999856948853,0.19380000233650208,0.15919999778270721,0.21133750677108765,0.21655625104904175,0.23113125562667847,0.24060000479221344,0.29227501153945923,0.30630001425743103,0.47760623693466187,0.4606437385082245,0.3299974799156189,-0.1077348068356514,0.20360180735588074,0.24037745594978333
2683,634,SavannahGrassland,2,2683,POINT (476402.671639206 1265626.6041464051),4004,0.046833332628011703,0.05000000074505806,0.07959999889135361,0.0551999993622303,0.12302500009536743,0.2990500032901764,0.35513123869895935,0.38760000467300415,0.3834187388420105,0.30918750166893005,0.2289624959230423,0.11799374967813492,-0.2572934627532959,-0.659246563911438,0.7506775259971619,-0.43288958072662354
2684,694,Building,3,2684,POINT (489630.60147476074 1281113.8642936037),1964,0.1101173609495163,0.12099999934434891,0.1428000032901764,0.24699999392032623,0.2774749994277954,0.2863312363624573,0.2847374975681305,0.2768000066280365,0.26781874895095825,0.2502416670322418,0.3620687425136566,0.37591874599456787,0.13346834480762482,-0.31935176253318787,0.056891944259405136,0.22054924070835114
2685,66,Building,3,2685,POINT (484880.4230103533 1282669.9802152463),1336,0.10695832967758179,0.10080000013113022,0.1103999987244606,0.14399999380111694,0.1688937544822693,0.18841874599456787,0.21231874823570251,0.2345999926328659,0.24863749742507935,0.26245832443237305,0.397724986076355,0.3289187550544739,0.2579765021800995,-0.36000001430511475,0.23930269479751587,0.17012935876846313
2686,646,RoadsAndPavements,1,2686,POINT (481821.00985201885 1275293.4284023095),3316,0.07639513909816742,0.10320000350475311,0.12200000137090683,0.1306000053882599,0.13734999299049377,0.14425000548362732,0.1521187573671341,0.1467999964952469,0.15998749434947968,0.19069652259349823,0.21696250140666962,0.19408750534057617,0.19287997484207153,-0.092261902987957,0.05839942395687103,0.12996193766593933
2687,131,Building,3,2687,POINT (484507.65564473014 1285094.7609805595),1401,0.24495208263397217,0.4440000057220459,0.4763999879360199,0.4844000041484833,0.4271312355995178,0.4322749972343445,0.43970000743865967,0.5224000215530396,0.43525001406669617,0.39779791235923767,0.5662062764167786,0.5292999744415283,0.04024067521095276,-0.04605526477098465,0.03774334490299225,0.02388768270611763
2688,65,AgriculturalLand,5,2688,POINT (480507.40423088346 1283052.030379819),65,0.09546041488647461,0.08399999886751175,0.12319999933242798,0.12020000070333481,0.19955000281333923,0.2826249897480011,0.31485000252723694,0.3384000062942505,0.3517562448978424,0.34801873564720154,0.3885062634944916,0.2825874984264374,0.06893082708120346,-0.4662044942378998,0.4757958948612213,-0.023767326027154922
2689,235,Water,4,2689,POINT (482642.417321647 1275849.8231148734),4305,0.0681368038058281,0.0925000011920929,0.13019999861717224,0.10000000149011612,0.08463750034570694,0.0398624986410141,0.041206251829862595,0.03420000150799751,0.028456250205636024,0.0826270803809166,0.023806249722838402,0.01746249943971634,-0.17918327450752258,0.5839415788650513,-0.49031296372413635,-0.03783341124653816
2690,318,SavannahGrassland,2,2690,POINT (477807.5206218651 1276264.932563357),3688,0.05947500094771385,0.06260000169277191,0.08399999886751175,0.0860000029206276,0.13175000250339508,0.249937504529953,0.28399375081062317,0.2770000100135803,0.3136875033378601,0.31629514694213867,0.24899375438690186,0.1418125033378601,-0.0532444529235363,-0.5346260666847229,0.5261707901954651,-0.1970127522945404
2691,690,Water,4,2691,POINT (497122.64439982723 1276509.6516436262),4760,0.06378333270549774,0.0828000009059906,0.10220000147819519,0.0723000019788742,0.061143748462200165,0.03368125110864639,0.034706249833106995,0.02810000069439411,0.025499999523162842,0.01823749952018261,0.011424999684095383,0.010656249709427357,-0.4218848943710327,0.5686876177787781,-0.4402390420436859,-0.14414675533771515
2692,346,Water,4,2692,POINT (486190.59097937413 1288013.824584933),4416,0.070118747651577,0.08789999783039093,0.11219999939203262,0.10119999945163727,0.08743750303983688,0.04808750003576279,0.05246875062584877,0.039900001138448715,0.04444374889135361,0.027816666290163994,0.03269375115633011,0.022199999541044235,-0.09926819056272507,0.4753451645374298,-0.4344436526298523,-0.01751592382788658
2693,383,Water,4,2693,POINT (494069.6495967972 1282816.8730862138),4453,0.05934375151991844,0.07479999959468842,0.0860000029206276,0.05429999902844429,0.04521249979734421,0.030668750405311584,0.031062500551342964,0.026200000196695328,0.02406875044107437,0.020999999716877937,0.011850000359117985,0.008949999697506428,-0.37713533639907837,0.5329768061637878,-0.3490683138370514,-0.22983257472515106
2694,268,AgriculturalLand,5,2694,POINT (482485.21982223494 1283425.7093495976),268,0.050274305045604706,0.06599999964237213,0.10360000282526016,0.06909999996423721,0.1574687510728836,0.3387937545776367,0.37751874327659607,0.3192000091075897,0.3763374984264374,0.36885693669319153,0.20759375393390656,0.11078750342130661,-0.21185947954654694,-0.5099337697029114,0.6440896391868591,-0.3633286952972412
2695,67,AgriculturalLand,5,2695,POINT (480536.97012112354 1283078.9116035437),67,0.08118194341659546,0.08720000088214874,0.12200000137090683,0.11879999935626984,0.18271875381469727,0.27178749442100525,0.30909374356269836,0.32359999418258667,0.34818750619888306,0.36857637763023376,0.3627062439918518,0.24240624904632568,0.05698075890541077,-0.45242369174957275,0.46292948722839355,-0.06424009054899216
2696,220,RoadsAndPavements,1,2696,POINT (478564.46216257947 1276242.8063609593),2890,0.14401875436306,0.09740000218153,0.12080000340938568,0.11800000071525574,0.1627187430858612,0.3251437544822693,0.3867875039577484,0.3612000048160553,0.4124562442302704,0.3765520751476288,0.29084375500679016,0.19548125565052032,-0.10790111869573593,-0.49875518679618835,0.5075125098228455,-0.18795786798000336
2697,430,AgriculturalLand,5,2697,POINT (478555.59121644666 1278365.5374431252),430,0.08735347539186478,0.1581999957561493,0.19499999284744263,0.23160000145435333,0.2662687599658966,0.3206624984741211,0.3458312451839447,0.36079999804496765,0.36211249232292175,0.30106666684150696,0.41093748807907104,0.34843748807907104,0.06496703624725342,-0.29830873012542725,0.21809588372707367,0.055537231266498566
2698,653,SavannahGrassland,2,2698,POINT (476525.04590707127 1265608.1582819647),4023,0.04428958147764206,0.057999998331069946,0.08269999921321869,0.07079999893903732,0.1240062490105629,0.25613126158714294,0.29083749651908875,0.3068000078201294,0.3136124908924103,0.2988576292991638,0.22318750619888306,0.12837499380111694,-0.15776315331459045,-0.5753530263900757,0.625,-0.29367437958717346
2699,460,Water,4,2699,POINT (482590.7300704205 1275209.041121329),4530,0.042629167437553406,0.04129999876022339,0.049400001764297485,0.03480000048875809,0.055656250566244125,0.039256248623132706,0.0398624986410141,0.03060000017285347,0.029343750327825546,0.03412708267569542,0.025806250050663948,0.023462500423192978,-0.08498615026473999,0.23499999940395355,-0.06422018259763718,-0.10477288067340851
2700,576,AgriculturalLand,5,2700,POINT (481959.0667805636 1272947.37765809),576,0.06319583207368851,0.08160000294446945,0.11559999734163284,0.08799999952316284,0.16892500221729279,0.235275000333786,0.25014373660087585,0.28119999170303345,0.23730625212192535,0.19919374585151672,0.14058749377727509,0.08212500065565109,-0.3333728611469269,-0.41733869910240173,0.5232936143875122,-0.3615424335002899
2701,224,AgriculturalLand,5,2701,POINT (480530.92151328275 1282262.0731243594),224,0.09459236264228821,0.11100000143051147,0.13840000331401825,0.18199999630451202,0.2297937572002411,0.2742062509059906,0.3032062351703644,0.3224000036716461,0.34225624799728394,0.3587472140789032,0.4607374966144562,0.3600499927997589,0.1766452193260193,-0.3993055522441864,0.27835050225257874,0.11138448864221573
2702,276,Water,4,2702,POINT (483638.11812782526 1276692.7928141009),4346,0.05689791589975357,0.06800000369548798,0.08810000121593475,0.0722000002861023,0.07893750071525574,0.08089374750852585,0.08386249840259552,0.04839999973773956,0.08091875165700912,0.2136937528848648,0.05378749966621399,0.03644999861717224,0.05272171273827553,0.2908425033092499,-0.19734659790992737,-0.03443679213523865
2703,384,Building,3,2703,POINT (490152.18777350796 1285148.3564840094),1654,0.12784375250339508,0.2492000013589859,0.26759999990463257,0.19099999964237213,0.20899374783039093,0.19768750667572021,0.21546250581741333,0.2614000141620636,0.3100437521934509,0.28939583897590637,0.5947375297546387,0.6426249742507935,0.38935041427612305,0.01172022707760334,0.15561449527740479,0.24030575156211853
2704,77,Forest,0,2704,POINT (478707.166380258 1284010.7375612224),2047,0.05401249974966049,0.0575999990105629,0.08739999681711197,0.07349999994039536,0.1467375010251999,0.28248125314712524,0.32464998960494995,0.3452000021934509,0.345731258392334,0.32981666922569275,0.2543874979019165,0.16770625114440918,-0.15145829319953918,-0.5959315896034241,0.6489133238792419,-0.25091955065727234
2705,172,Forest,0,2705,POINT (495097.3006577693 1279077.693310057),2142,0.04046458378434181,0.05400000140070915,0.07779999822378159,0.06560000032186508,0.1281687468290329,0.24842500686645508,0.29096248745918274,0.2978000044822693,0.32375624775886536,0.32314929366111755,0.22149375081062317,0.12410625070333481,-0.1469423621892929,-0.5857294797897339,0.6389653086662292,-0.2993386387825012
2706,170,BareLand,6,2706,POINT (487553.9496229559 1281045.908861561),870,0.11911042034626007,0.15919999778270721,0.21860000491142273,0.27619999647140503,0.30842500925064087,0.3180687427520752,0.3339250087738037,0.3296000063419342,0.3324750065803528,0.3244541585445404,0.4339062571525574,0.4347187578678131,0.13661479949951172,-0.20248085260391235,0.08814790099859238,0.18514235317707062
2707,334,SavannahGrassland,2,2707,POINT (477393.8719786136 1276706.0621157128),3704,0.07660416513681412,0.08259999752044678,0.1014999970793724,0.11800000071525574,0.16696874797344208,0.2425999939441681,0.28360000252723694,0.3052000105381012,0.31251248717308044,0.30832499265670776,0.29986876249313354,0.20419999957084656,-0.00881098210811615,-0.5008605718612671,0.4423440396785736,-0.09239436686038971
2708,629,SavannahGrassland,2,2708,POINT (476432.82868846494 1265536.8655390444),3999,0.052160415798425674,0.058400001376867294,0.093299999833107,0.0714000016450882,0.12463749945163727,0.24681249260902405,0.2770875096321106,0.2906000018119812,0.29263123869895935,0.28067290782928467,0.23598749935626984,0.13977499306201935,-0.10371021181344986,-0.513935923576355,0.6055248379707336,-0.24603918194770813
2709,104,Building,3,2709,POINT (484607.98343418224 1283702.9314839474),1374,0.12134999781847,0.16099999845027924,0.18700000643730164,0.2062000036239624,0.23305000364780426,0.24312500655651093,0.2518562376499176,0.21359999477863312,0.25248125195503235,0.2800166606903076,0.39003750681877136,0.41641250252723694,0.29229047894477844,-0.06640040129423141,0.017627442255616188,0.24870577454566956
2710,436,SavannahGrassland,2,2710,POINT (484818.739096223 1288109.8086055617),3806,0.09844791889190674,0.07919999957084656,0.10360000282526016,0.08879999816417694,0.17176249623298645,0.2838437557220459,0.32774999737739563,0.36480000615119934,0.34748750925064087,0.2851666808128357,0.26586249470710754,0.20049375295639038,-0.15687867999076843,-0.5576430559158325,0.6084656119346619,-0.21097445487976074
2711,481,Forest,0,2711,POINT (496378.5226743057 1279905.1938563085),2451,0.041231248527765274,0.04569999873638153,0.05990000069141388,0.04349999874830246,0.10450000315904617,0.2730875015258789,0.3566187620162964,0.3336000144481659,0.3813062608242035,0.35742709040641785,0.20694375038146973,0.11442500352859497,-0.23431266844272614,-0.6955527067184448,0.7692919373512268,-0.4120712876319885
2712,340,Water,4,2712,POINT (486106.7702779548 1288199.2616042185),4410,0.07038958370685577,0.08500000089406967,0.1103999987244606,0.09939999878406525,0.0903875008225441,0.047837499529123306,0.0518062487244606,0.0421999990940094,0.03628125041723251,0.031075000762939453,0.020749999210238457,0.0170499999076128,-0.34074661135673523,0.4469200670719147,-0.40395480394363403,-0.0441206656396389
2713,355,Water,4,2713,POINT (491116.1741771522 1283995.5121984957),4425,0.06263958662748337,0.08420000225305557,0.11140000075101852,0.09300000220537186,0.08285000175237656,0.0455937497317791,0.04663125053048134,0.037300001829862595,0.03435000032186508,0.06579791754484177,0.01679999940097332,0.014993749558925629,-0.37892791628837585,0.49831876158714294,-0.42747506499290466,-0.05885236710309982
2714,407,Forest,0,2714,POINT (496748.14477280964 1278423.007514593),2377,0.03892083466053009,0.05249999836087227,0.07180000096559525,0.05999999865889549,0.1138562485575676,0.23369374871253967,0.27799999713897705,0.2849999964237213,0.30473124980926514,0.32862430810928345,0.2096875011920929,0.12976250052452087,-0.15224257111549377,-0.597533643245697,0.6521739363670349,-0.28019723296165466
2715,363,Forest,0,2715,POINT (496733.92507482547 1278613.0009238818),2333,0.03800208494067192,0.04989999905228615,0.06939999759197235,0.05169999971985817,0.11450625211000443,0.2516062557697296,0.30508750677108765,0.3240000009536743,0.32541874051094055,0.33212918043136597,0.19892500340938568,0.10862500220537186,-0.2391834408044815,-0.6471784710884094,0.7247803807258606,-0.39978474378585815
2716,112,Building,3,2716,POINT (484883.6835539473 1284471.9554938257),1382,0.15907639265060425,0.2709999978542328,0.28540000319480896,0.3061999976634979,0.3266562521457672,0.324931263923645,0.3331812620162964,0.3515999913215637,0.331843763589859,0.2923090159893036,0.42333748936653137,0.41795000433921814,0.09257198125123978,-0.10392464697360992,0.0690179392695427,0.07540374994277954
2717,84,Building,3,2717,POINT (484531.2238592448 1282640.7780412105),1354,0.10271666944026947,0.08839999884366989,0.0982000008225441,0.11420000344514847,0.15731249749660492,0.16349375247955322,0.19279375672340393,0.20100000500679016,0.23887500166893005,0.2635479271411896,0.41132500767707825,0.3406749963760376,0.34348589181900024,-0.3435828983783722,0.2753807008266449,0.22233045101165771
2718,686,AgriculturalLand,5,2718,POINT (482352.82961835474 1284379.2344878821),686,0.06681875139474869,0.08879999816417694,0.11140000075101852,0.1298000067472458,0.17031875252723694,0.2565250098705292,0.2913624942302704,0.2709999978542328,0.32391875982284546,0.33755624294281006,0.34665000438690186,0.24723124504089355,0.1224803701043129,-0.4173640310764313,0.3522953987121582,0.023385612294077873
2719,71,RoadsAndPavements,1,2719,POINT (482271.1800771815 1275954.3591824628),2741,0.07119861245155334,0.09459999948740005,0.09780000150203705,0.09849999845027924,0.11357499659061432,0.11756875365972519,0.12352500110864639,0.11320000141859055,0.1276937574148178,0.21004721522331238,0.17146874964237213,0.15161874890327454,0.20468966662883759,-0.07298578321933746,0.06943788379430771,0.09241541475057602
